"date_time","Precip_L","bucket_87","bucket_88","bucket_89","bucket_90","bucket_91","bucket_92","bucket_93","bucket_94","Av_Sol_Rad_W/sqm","Air_Speed_m/s","Av_Air_Temp_C","Precip_L.1"
2019-10-29 00:00:00,0,0,0,0,0,0,0,0,0,0,1.92,5.2,0
2019-10-29 01:00:00,0,0,0,0,0,0,0,0,0,0,2.09,2.7,0
2019-10-29 02:00:00,0,0,0,0,0,0,0,0,0,0,2.67,3.3,0
2019-10-29 03:00:00,0,0,0,0,0,0,0,0,0,0,3.37,3.6,0
2019-10-29 04:00:00,0,0,0,0,0,0,0,0,0,0,2.5,3.1,0
2019-10-29 05:00:00,0,0,0,0,0,0,0,0,0,0,2.44,2.7,0
2019-10-29 06:00:00,0,0,0,0,0,0,0,0,0,5,2.59,2.5,0
2019-10-29 07:00:00,0,0,0,0,0,0,0,0,0,98,2.28,4.6,0
2019-10-29 08:00:00,0,0,0,0,0,0,0,0,0,269,2.6,7.9,0
2019-10-29 09:00:00,0,0,0,0,0,0,0,0,0,420,2.15,12.7,0
2019-10-29 10:00:00,0,0,0,0,0,0,0,0,0,537,1.68,16.2,0
2019-10-29 11:00:00,0,0,0,0,0,0,0,0,0,609,2.07,18.4,0
2019-10-29 12:00:00,0,0,0,0,0,0,0,0,0,618,2.73,18.1,0
2019-10-29 13:00:00,0,0,0,0,0,0,0,0,0,567,3.6,16.9,0
2019-10-29 14:00:00,0,0,0,0,0,0,0,0,0,453,4.31,15.7,0
2019-10-29 15:00:00,0,0,0,0,0,0,0,0,0,307,3.51,15.3,0
2019-10-29 16:00:00,0,0,0,0,0,0,0,0,0,132,3.01,14.3,0
2019-10-29 17:00:00,0,0,0,0,0,0,0,0,0,8,2.43,12.2,0
2019-10-29 18:00:00,0,0,0,0,0,0,0,0,0,0,1.36,10.2,0
2019-10-29 19:00:00,0,0,0,0,0,0,0,0,0,0,1.53,8.1,0
2019-10-29 20:00:00,0,0,0,0,0,0,0,0,0,0,2.27,7.5,0
2019-10-29 21:00:00,0,0,0,0,0,0,0,0,0,0,2.8,7.5,0
2019-10-29 22:00:00,0,0,0,0,0,0,0,0,0,0,2.92,8.2,0
2019-10-29 23:00:00,0,0,0,0,0,0,0,0,0,0,3.4,7,0
2019-10-30 00:00:00,0,0,0,0,0,0,0,0,0,0,3,6.8,0
2019-10-30 01:00:00,0,0,0,0,0,0,0,0,0,0,3.55,7.4,0
2019-10-30 02:00:00,0,0,0,0,0,0,0,0,0,0,2.92,6.1,0
2019-10-30 03:00:00,0,0,0,0,0,0,0,0,0,0,2.61,5.6,0
2019-10-30 04:00:00,0,0,0,0,0,0,0,0,0,0,3.01,5.7,0
2019-10-30 05:00:00,0,0,0,0,0,0,0,0,0,0,3.72,4.7,0
2019-10-30 06:00:00,0,0,0,0,0,0,0,0,0,5,3.53,5.7,0
2019-10-30 07:00:00,0,0,0,0,0,0,0,0,0,95,3.86,6.5,0
2019-10-30 08:00:00,0,0,0,0,0,0,0,0,0,260,3.92,10.8,0
2019-10-30 09:00:00,0,0,0,0,0,0,0,0,0,418,4.57,16,0
2019-10-30 10:00:00,0,0,0,0,0,0,0,0,0,536,5.31,19.5,0
2019-10-30 11:00:00,0,0,0,0,0,0,0,0,0,609,4.59,22.1,0
2019-10-30 12:00:00,0,0,0,0,0,0,0,0,0,615,4.46,22,0
2019-10-30 13:00:00,0,0,0,0,0,0,0,0,0,559,4.98,20.7,0
2019-10-30 14:00:00,0,0,0,0,0,0,0,0,0,446,4.53,20,0
2019-10-30 15:00:00,0,0,0,0,0,0,0,0,0,295,4.44,19,0
2019-10-30 16:00:00,0,0,0,0,0,0,0,0,0,121,3.3,17,0
2019-10-30 17:00:00,0,0,0,0,0,0,0,0,0,7,2.04,13.5,0
2019-10-30 18:00:00,0,0,0,0,0,0,0,0,0,0,0.59,10.7,0
2019-10-30 19:00:00,0,0,0,0,0,0,0,0,0,0,0.84,8.2,0
2019-10-30 20:00:00,0,0,0,0,0,0,0,0,0,0,1.43,7.5,0
2019-10-30 21:00:00,0,0,0,0,0,0,0,0,0,0,1.04,7,0
2019-10-30 22:00:00,0,0,0,0,0,0,0,0,0,0,1.63,6.9,0
2019-10-30 23:00:00,0,0,0,0,0,0,0,0,0,0,2.68,6.4,0
2019-10-31 00:00:00,0,0,0,0,0,0,0,0,0,0,2.66,5.6,0
2019-10-31 01:00:00,0,0,0,0,0,0,0,0,0,0,2.92,4.9,0
2019-10-31 02:00:00,0,0,0,0,0,0,0,0,0,0,3.56,4.5,0
2019-10-31 03:00:00,0,0,0,0,0,0,0,0,0,0,4.01,4.5,0
2019-10-31 04:00:00,0,0,0,0,0,0,0,0,0,0,4.48,4.8,0
2019-10-31 05:00:00,0,0,0,0,0,0,0,0,0,0,4.9,4.6,0
2019-10-31 06:00:00,0,0,0,0,0,0,0,0,0,6,4.21,4.3,0
2019-10-31 07:00:00,0,0,0,0,0,0,0,0,0,97,3.33,5.2,0
2019-10-31 08:00:00,0,0,0,0,0,0,0,0,0,268,3.41,8.7,0
2019-10-31 09:00:00,0,0,0,0,0,0,0,0,0,429,3.29,14.2,0
2019-10-31 10:00:00,0,0,0,0,0,0,0,0,0,552,4.04,19.1,0
2019-10-31 11:00:00,0,0,0,0,0,0,0,0,0,625,3.58,21.8,0
2019-10-31 12:00:00,0,0,0,0,0,0,0,0,0,633,2.43,23.6,0
2019-10-31 13:00:00,0,0,0,0,0,0,0,0,0,578,2.06,25.3,0
2019-10-31 14:00:00,0,0,0,0,0,0,0,0,0,460,3.27,22.2,0
2019-10-31 15:00:00,0,0,0,0,0,0,0,0,0,310,3.55,19.4,0
2019-10-31 16:00:00,0,0,0,0,0,0,0,0,0,126,2.78,17.9,0
2019-10-31 17:00:00,0,0,0,0,0,0,0,0,0,7,1.86,14.4,0
2019-10-31 18:00:00,0,0,0,0,0,0,0,0,0,0,1.57,11.5,0
2019-10-31 19:00:00,0,0,0,0,0,0,0,0,0,0,1.75,10.6,0
2019-10-31 20:00:00,0,0,0,0,0,0,0,0,0,0,1.7,9.2,0
2019-10-31 21:00:00,0,0,0,0,0,0,0,0,0,0,2.08,9.1,0
2019-10-31 22:00:00,0,0,0,0,0,0,0,0,0,0,1.95,7.7,0
2019-10-31 23:00:00,0,0,0,0,0,0,0,0,0,0,3.11,6.9,0
2019-11-01 00:00:00,0,0,0,0,0,0,0,0,0,0,3.27,6.2,0
2019-11-01 01:00:00,0,0,0,0,0,0,0,0,0,0,3.72,4.8,0
2019-11-01 02:00:00,0,0,0,0,0,0,0,0,0,0,4.13,4,0
2019-11-01 03:00:00,0,0,0,0,0,0,0,0,0,0,4.24,3.9,0
2019-11-01 04:00:00,0,0,0,0,0,0,0,0,0,0,4.48,3.8,0
2019-11-01 05:00:00,0,0,0,0,0,0,0,0,0,0,5.25,3.4,0
2019-11-01 06:00:00,0,0,0,0,0,0,0,0,0,5,5.42,2.9,0
2019-11-01 07:00:00,0,0,0,0,0,0,0,0,0,96,5.62,4.1,0
2019-11-01 08:00:00,0,0,0,0,0,0,0,0,0,268,5.47,7.6,0
2019-11-01 09:00:00,0,0,0,0,0,0,0,0,0,431,4.86,12.5,0
2019-11-01 10:00:00,0,0,0,0,0,0,0,0,0,556,4.44,17,0
2019-11-01 11:00:00,0,0,0,0,0,0,0,0,0,627,3.55,20.7,0
2019-11-01 12:00:00,0,0,0,0,0,0,0,0,0,636,2.31,23.7,0
2019-11-01 13:00:00,0,0,0,0,0,0,0,0,0,576,3.21,20.6,0
2019-11-01 14:00:00,0,0,0,0,0,0,0,0,0,461,3.82,18.3,0
2019-11-01 15:00:00,0,0,0,0,0,0,0,0,0,309,3.28,17.5,0
2019-11-01 16:00:00,0,0,0,0,0,0,0,0,0,131,2.65,16.3,0
2019-11-01 17:00:00,0,0,0,0,0,0,0,0,0,7,1.88,13.2,0
2019-11-01 18:00:00,0,0,0,0,0,0,0,0,0,0,1.99,11.2,0
2019-11-01 19:00:00,0,0,0,0,0,0,0,0,0,0,1.42,9.7,0
2019-11-01 20:00:00,0,0,0,0,0,0,0,0,0,0,1.68,7.7,0
2019-11-01 21:00:00,0,0,0,0,0,0,0,0,0,0,2.59,7.5,0
2019-11-01 22:00:00,0,0,0,0,0,0,0,0,0,0,3.31,7.2,0
2019-11-01 23:00:00,0,0,0,0,0,0,0,0,0,0,3.95,6.7,0
2019-11-02 00:00:00,0,0,0,0,0,0,0,0,0,0,4.42,6,0
2019-11-02 01:00:00,0,0,0,0,0,0,0,0,0,0,4.98,6,0
2019-11-02 02:00:00,0,0,0,0,0,0,0,0,0,0,4.81,6.4,0
2019-11-02 03:00:00,0,0,0,0,0,0,0,0,0,0,4.7,5.7,0
2019-11-02 04:00:00,0,0,0,0,0,0,0,0,0,0,5.48,5.6,0
2019-11-02 05:00:00,0,0,0,0,0,0,0,0,0,0,4.9,5.1,0
2019-11-02 06:00:00,0,0,0,0,0,0,0,0,0,4,4.76,4.4,0
2019-11-02 07:00:00,0,0,0,0,0,0,0,0,0,94,4.76,5.1,0
2019-11-02 08:00:00,0,0,0,0,0,0,0,0,0,265,4.58,8.9,0
2019-11-02 09:00:00,0,0,0,0,0,0,0,0,0,425,5.34,13.5,0
2019-11-02 10:00:00,0,0,0,0,0,0,0,0,0,547,5.02,18.6,0
2019-11-02 11:00:00,0,0,0,0,0,0,0,0,0,619,3.97,23.6,0
2019-11-02 12:00:00,0,0,0,0,0,0,0,0,0,628,2.79,26.8,0
2019-11-02 13:00:00,0,0,0,0,0,0,0,0,0,568,3.75,22.6,0
2019-11-02 14:00:00,0,0,0,0,0,0,0,0,0,456,3.88,20.8,0
2019-11-02 15:00:00,0,0,0,0,0,0,0,0,0,304,4,19.1,0
2019-11-02 16:00:00,0,0,0,0,0,0,0,0,0,126,2.9,16.7,0
2019-11-02 17:00:00,0,0,0,0,0,0,0,0,0,6,1.65,13.4,0
2019-11-02 18:00:00,0,0,0,0,0,0,0,0,0,0,1.03,10.5,0
2019-11-02 19:00:00,0,0,0,0,0,0,0,0,0,0,0.83,8.8,0
2019-11-02 20:00:00,0,0,0,0,0,0,0,0,0,0,2.2,8.4,0
2019-11-02 21:00:00,0,0,0,0,0,0,0,0,0,0,2.14,7.8,0
2019-11-02 22:00:00,0,0,0,0,0,0,0,0,0,0,2.94,7.6,0
2019-11-02 23:00:00,0,0,0,0,0,0,0,0,0,0,2.87,6.9,0
2019-11-03 00:00:00,0,0,0,0,0,0,0,0,0,0,3.82,6.1,0
2019-11-03 01:00:00,0,0,0,0,0,0,0,0,0,0,4.38,5.8,0
2019-11-03 02:00:00,0,0,0,0,0,0,0,0,0,0,4.24,5.6,0
2019-11-03 03:00:00,0,0,0,0,0,0,0,0,0,0,4.45,5.4,0
2019-11-03 04:00:00,0,0,0,0,0,0,0,0,0,0,4.36,4.9,0
2019-11-03 05:00:00,0,0,0,0,0,0,0,0,0,0,4.39,3.9,0
2019-11-03 06:00:00,0,0,0,0,0,0,0,0,0,4,4.79,4.2,0
2019-11-03 07:00:00,0,0,0,0,0,0,0,0,0,90,4.53,5.2,0
2019-11-03 08:00:00,0,0,0,0,0,0,0,0,0,259,4.42,8.6,0
2019-11-03 09:00:00,0,0,0,0,0,0,0,0,0,417,4.05,14.3,0
2019-11-03 10:00:00,0,0,0,0,0,0,0,0,0,539,3.5,19.4,0
2019-11-03 11:00:00,0,0,0,0,0,0,0,0,0,609,1.59,23.4,0
2019-11-03 12:00:00,0,0,0,0,0,0,0,0,0,613,3.19,22.2,0
2019-11-03 13:00:00,0,0,0,0,0,0,0,0,0,557,4.25,19,0
2019-11-03 14:00:00,0,0,0,0,0,0,0,0,0,442,4.71,17.5,0
2019-11-03 15:00:00,0,0,0,0,0,0,0,0,0,292,4.41,16.7,0
2019-11-03 16:00:00,0,0,0,0,0,0,0,0,0,118,3.58,15.3,0
2019-11-03 17:00:00,0,0,0,0,0,0,0,0,0,6,2.12,13.2,0
2019-11-03 18:00:00,0,0,0,0,0,0,0,0,0,0,1.32,11.3,0
2019-11-03 19:00:00,0,0,0,0,0,0,0,0,0,0,1.48,10.1,0
2019-11-03 20:00:00,0,0,0,0,0,0,0,0,0,0,0.24,7.5,0
2019-11-03 21:00:00,0,0,0,0,0,0,0,0,0,0,1.45,6.3,0
2019-11-03 22:00:00,0,0,0,0,0,0,0,0,0,0,2.1,7.1,0
2019-11-03 23:00:00,0,0,0,0,0,0,0,0,0,0,1.89,7.2,0
2019-11-04 00:00:00,0,0,0,0,0,0,0,0,0,0,2.76,6.6,0
2019-11-04 01:00:00,0,0,0,0,0,0,0,0,0,0,3.32,5.9,0
2019-11-04 02:00:00,0,0,0,0,0,0,0,0,0,0,3.47,5.6,0
2019-11-04 03:00:00,0,0,0,0,0,0,0,0,0,0,2.75,5.4,0
2019-11-04 04:00:00,0,0,0,0,0,0,0,0,0,0,2.97,4.8,0
2019-11-04 05:00:00,0,0,0,0,0,0,0,0,0,0,2.89,4.2,0
2019-11-04 06:00:00,0,0,0,0,0,0,0,0,0,4,2.79,3.9,0
2019-11-04 07:00:00,0,0,0,0,0,0,0,0,0,84,3.1,6,0
2019-11-04 08:00:00,0,0,0,0,0,0,0,0,0,247,3.37,8.9,0
2019-11-04 09:00:00,0,0,0,0,0,0,0,0,0,401,2.91,14.1,0
2019-11-04 10:00:00,0,0,0,0,0,0,0,0,0,521,2.62,19.2,0
2019-11-04 11:00:00,0,0,0,0,0,0,0,0,0,586,2.37,19.6,0
2019-11-04 12:00:00,0,0,0,0,0,0,0,0,0,593,3.52,17.9,0
2019-11-04 13:00:00,0,0,0,0,0,0,0,0,0,541,4.68,17.1,0
2019-11-04 14:00:00,0,0,0,0,0,0,0,0,0,430,4.8,16.3,0
2019-11-04 15:00:00,0,0,0,0,0,0,0,0,0,283,4.33,15.1,0
2019-11-04 16:00:00,0,0,0,0,0,0,0,0,0,73,3.48,13.2,0
2019-11-04 17:00:00,0,0,0,0,0,0,0,0,0,2,2.78,12.3,0
2019-11-04 18:00:00,0,0,0,0,0,0,0,0,0,0,2.22,11.9,0
2019-11-04 19:00:00,0,0,0,0,0,0,0,0,0,0,2.28,11.5,0
2019-11-04 20:00:00,0,0,0,0,0,0,0,0,0,0,1.2,11.3,0
2019-11-04 21:00:00,0,0,0,0,0,0,0,0,0,0,0.49,11,0
2019-11-04 22:00:00,0,0,0,0,0,0,0,0,0,0,0.56,10.8,0
2019-11-04 23:00:00,0,0,0,0,0,0,0,0,0,0,0.83,10.4,0
2019-11-05 00:00:00,0,0,0,0,0,0,0,0,0,0,1.64,9.9,0
2019-11-05 01:00:00,0,0,0,0,0,0,0,0,0,0,2.15,9.6,0
2019-11-05 02:00:00,0,0,0,0,0,0,0,0,0,1,1.77,8.9,0
2019-11-05 03:00:00,0,0,0,0,0,0,0,0,0,1,0.84,8.5,0
2019-11-05 04:00:00,0,0,0,0,0,0,0,0,0,1,1.25,8.4,0
2019-11-05 05:00:00,0,0,0,0,0,0,0,0,0,1,0.85,7.8,0
2019-11-05 06:00:00,0,0,0,0,0,0,0,0,0,3,1.38,7.7,0
2019-11-05 07:00:00,0,0,0,0,0,0,0,0,0,38,1.54,7.2,0
2019-11-05 08:00:00,0,0,0,0,0,0,0,0,0,195,2.93,7.5,0
2019-11-05 09:00:00,0,0,0,0,0,0,0,0,0,396,3.2,12,0
2019-11-05 10:00:00,0,0,0,0,0,0,0,0,0,515,1.88,17.5,0
2019-11-05 11:00:00,0,0,0,0,0,0,0,0,0,577,2.97,16.7,0
2019-11-05 12:00:00,0,0,0,0,0,0,0,0,0,586,3.81,16,0
2019-11-05 13:00:00,0,0,0,0,0,0,0,0,0,535,3.89,16.2,0
2019-11-05 14:00:00,0,0,0,0,0,0,0,0,0,425,4.37,15.8,0
2019-11-05 15:00:00,0,0,0,0,0,0,0,0,0,280,3.91,15,0
2019-11-05 16:00:00,0,0,0,0,0,0,0,0,0,78,3.31,13.2,0
2019-11-05 17:00:00,0,0,0,0,0,0,0,0,0,2,2.81,11.8,0
2019-11-05 18:00:00,0,0,0,0,0,0,0,0,0,0,1.92,11.3,0
2019-11-05 19:00:00,0,0,0,0,0,0,0,0,0,0,1.88,11.1,0
2019-11-05 20:00:00,0,0,0,0,0,0,0,0,0,0,1.95,10.9,0
2019-11-05 21:00:00,0,0,0,0,0,0,0,0,0,1,2.18,10.7,0
2019-11-05 22:00:00,0,0,0,0,0,0,0,0,0,1,2.49,10.9,0
2019-11-05 23:00:00,0,0,0,0,0,0,0,0,0,1,0.82,10.9,0
2019-11-06 00:00:00,0,0,0,0,0,0,0,0,0,1,0.99,10.5,0
2019-11-06 01:00:00,0,0,0,0,0,0,0,0,0,1,1.17,10.1,0
2019-11-06 02:00:00,0,0,0,0,0,0,0,0,0,1,1.65,9.6,0
2019-11-06 03:00:00,0,0,0,0,0,0,0,0,0,1,1.58,9.2,0
2019-11-06 04:00:00,0,0,0,0,0,0,0,0,0,1,1.12,8.9,0
2019-11-06 05:00:00,0,0,0,0,0,0,0,0,0,1,1.4,8.7,0
2019-11-06 06:00:00,0,0,0,0,0,0,0,0,0,3,1.74,8.4,0
2019-11-06 07:00:00,0,0,0,0,0,0,0,0,0,32,1.97,7.6,0
2019-11-06 08:00:00,0,0,0,0,0,0,0,0,0,102,1.2,8.1,0
2019-11-06 09:00:00,0,0,0,0,0,0,0,0,0,381,1.14,10.6,0
2019-11-06 10:00:00,0,0,0,0,0,0,0,0,0,500,1.14,14.1,0
2019-11-06 11:00:00,0,0,0,0,0,0,0,0,0,554,2.8,13.8,0
2019-11-06 12:00:00,0,0,0,0,0,0,0,0,0,568,3.35,14.9,0
2019-11-06 13:00:00,0,0,0,0,0,0,0,0,0,489,4.94,14.5,0
2019-11-06 14:00:00,0,0,0,0,0,0,0,0,0,283,5.14,13.9,0
2019-11-06 15:00:00,0,0,0,0,0,0,0,0,0,120,4.31,13.1,0
2019-11-06 16:00:00,0,0,0,0,0,0,0,0,0,32,4.24,12.4,0
2019-11-06 17:00:00,0,0,0,0,0,0,0,0,0,1,3.24,11.8,0
2019-11-06 18:00:00,0,0,0,0,0,0,0,0,0,0,2.24,11.6,0
2019-11-06 19:00:00,0,0,0,0,0,0,0,0,0,0,2.3,11.4,0
2019-11-06 20:00:00,0,0,0,0,0,0,0,0,0,0,1.28,11.3,0
2019-11-06 21:00:00,0,0,0,0,0,0,0,0,0,0,0.35,11.2,0
2019-11-06 22:00:00,0,0,0,0,0,0,0,0,0,0,1.03,10.9,0
2019-11-06 23:00:00,0,0,0,0,0,0,0,0,0,0,1.01,11,0
2019-11-07 00:00:00,0,0,0,0,0,0,0,0,0,1,1.43,10.4,0
2019-11-07 01:00:00,0,0,0,0,0,0,0,0,0,1,1.45,9.9,0
2019-11-07 02:00:00,0,0,0,0,0,0,0,0,0,1,1.3,9.6,0
2019-11-07 03:00:00,0,0,0,0,0,0,0,0,0,1,1.07,9.4,0
2019-11-07 04:00:00,0,0,0,0,0,0,0,0,0,1,1.49,9.2,0
2019-11-07 05:00:00,0,0,0,0,0,0,0,0,0,1,1.33,8.8,0
2019-11-07 06:00:00,0,0,0,0,0,0,0,0,0,2,1.45,8.7,0
2019-11-07 07:00:00,0,0,0,0,0,0,0,0,0,29,1.6,8.7,0
2019-11-07 08:00:00,0,0,0,0,0,0,0,0,0,89,2.03,8.9,0
2019-11-07 09:00:00,0,0,0,0,0,0,0,0,0,138,0.95,10,0
2019-11-07 10:00:00,0,0,0,0,0,0,0,0,0,170,0.91,11.8,0
2019-11-07 11:00:00,0,0,0,0,0,0,0,0,0,251,1.99,12.9,0
2019-11-07 12:00:00,0,0,0,0,0,0,0,0,0,255,2.22,13,0
2019-11-07 13:00:00,0,0,0,0,0,0,0,0,0,395,2.41,14.1,0
2019-11-07 14:00:00,0,0,0,0,0,0,0,0,0,387,3.06,14.9,0
2019-11-07 15:00:00,0,0,0,0,0,0,0,0,0,161,4.02,13.7,0
2019-11-07 16:00:00,0,0,0,0,0,0,0,0,0,28,3.64,12.9,0
2019-11-07 17:00:00,0,0,0,0,0,0,0,0,0,1,2.09,12.6,0
2019-11-07 18:00:00,0,0,0,0,0,0,0,0,0,0,1.43,12.4,0
2019-11-07 19:00:00,0,0,0,0,0,0,0,0,0,0,1.06,12,0
2019-11-07 20:00:00,0,0,0,0,0,0,0,0,0,0,0.84,11.8,0
2019-11-07 21:00:00,0,0,0,0,0,0,0,0,0,0,0.88,11.7,0
2019-11-07 22:00:00,0,0,0,0,0,0,0,0,0,0,0.77,11.5,0
2019-11-07 23:00:00,0,0,0,0,0,0,0,0,0,1,1.27,11.3,0
2019-11-08 00:00:00,0,0,0,0,0,0,0,0,0,1,2.25,11.1,0
2019-11-08 01:00:00,0,0,0,0,0,0,0,0,0,1,2.39,10.9,0
2019-11-08 02:00:00,0,0,0,0,0,0,0,0,0,1,2.01,10.6,0
2019-11-08 03:00:00,0,0,0,0,0,0,0,0,0,1,2.17,10.1,0
2019-11-08 04:00:00,0,0,0,0,0,0,0,0,0,1,1.4,9.8,0
2019-11-08 05:00:00,0,0,0,0,0,0,0,0,0,1,1.9,9.3,0
2019-11-08 06:00:00,0,0,0,0,0,0,0,0,0,2,1.64,8.8,0
2019-11-08 07:00:00,0,0,0,0,0,0,0,0,0,26,1.46,8.8,0
2019-11-08 08:00:00,0,0,0,0,0,0,0,0,0,138,2.64,9.2,0
2019-11-08 09:00:00,0,0,0,0,0,0,0,0,0,381,3.1,11.7,0
2019-11-08 10:00:00,0,0,0,0,0,0,0,0,0,497,1.98,15.1,0
2019-11-08 11:00:00,0,0,0,0,0,0,0,0,0,560,2.84,16.2,0
2019-11-08 12:00:00,0,0,0,0,0,0,0,0,0,570,4.81,14.5,0
2019-11-08 13:00:00,0,0,0,0,0,0,0,0,0,474,4.85,14.9,0
2019-11-08 14:00:00,0,0,0,0,0,0,0,0,0,173,4.55,13.6,0
2019-11-08 15:00:00,0,0,0,0,0,0,0,0,0,74,3.4,12.9,0
2019-11-08 16:00:00,0,0,0,0,0,0,0,0,0,23,2.62,12.4,0
2019-11-08 17:00:00,0,0,0,0,0,0,0,0,0,2,2.1,11.8,0
2019-11-08 18:00:00,0,0,0,0,0,0,0,0,0,1,1.55,11.4,0
2019-11-08 19:00:00,0,0,0,0,0,0,0,0,0,1,1.2,11.1,0
2019-11-08 20:00:00,0,0,0,0,0,0,0,0,0,1,0.52,10.7,0
2019-11-08 21:00:00,0,0,0,0,0,0,0,0,0,1,1.03,10.5,0
2019-11-08 22:00:00,0,0,0,0,0,0,0,0,0,1,1.49,10.1,0
2019-11-08 23:00:00,0,0,0,0,0,0,0,0,0,1,1.39,9.9,0
2019-11-09 00:00:00,0,0,0,0,0,0,0,0,0,1,0.69,9.8,0
2019-11-09 01:00:00,0,0,0,0,0,0,0,0,0,1,0.84,9.5,0
2019-11-09 02:00:00,0,0,0,0,0,0,0,0,0,1,0.58,9.3,0
2019-11-09 03:00:00,0,0,0,0,0,0,0,0,0,1,1.38,9,0
2019-11-09 04:00:00,0,0,0,0,0,0,0,0,0,1,2.04,8.3,0
2019-11-09 05:00:00,0,0,0,0,0,0,0,0,0,1,2.58,7.8,0
2019-11-09 06:00:00,0,0,0,0,0,0,0,0,0,2,2.24,7.6,0
2019-11-09 07:00:00,0,0,0,0,0,0,0,0,0,47,1.98,7.2,0
2019-11-09 08:00:00,0,0,0,0,0,0,0,0,0,224,2.09,7.8,0
2019-11-09 09:00:00,0,0,0,0,0,0,0,0,0,377,1.55,12.3,0
2019-11-09 10:00:00,0,0,0,0,0,0,0,0,0,491,2.03,14.9,0
2019-11-09 11:00:00,0,0,0,0,0,0,0,0,0,558,2.36,15.6,0
2019-11-09 12:00:00,0,0,0,0,0,0,0,0,0,565,3.25,15.4,0
2019-11-09 13:00:00,0,0,0,0,0,0,0,0,0,512,4.03,15.4,0
2019-11-09 14:00:00,0,0,0,0,0,0,0,0,0,400,4.04,15.4,0
2019-11-09 15:00:00,0,0,0,0,0,0,0,0,0,176,3.94,13.8,0
2019-11-09 16:00:00,0,0,0,0,0,0,0,0,0,37,4.14,12.4,0
2019-11-09 17:00:00,0,0,0,0,0,0,0,0,0,1,4.5,11.9,0
2019-11-09 18:00:00,0,0,0,0,0,0,0,0,0,0,3.73,11.5,0
2019-11-09 19:00:00,0,0,0,0,0,0,0,0,0,1,2.34,11.4,0
2019-11-09 20:00:00,0,0,0,0,0,0,0,0,0,1,2.53,11.2,0
2019-11-09 21:00:00,0,0,0,0,0,0,0,0,0,1,1.91,11.5,0
2019-11-09 22:00:00,0,0,0,0,0,0,0,0,0,1,2.04,11.4,0
2019-11-09 23:00:00,0,0,0,0,0,0,0,0,0,1,0.69,10.8,0
2019-11-10 00:00:00,0,0,0,0,0,0,0,0,0,1,1.96,9.3,0
2019-11-10 01:00:00,0,0,0,0,0,0,0,0,0,1,1.3,9,0
2019-11-10 02:00:00,0,0,0,0,0,0,0,0,0,1,1.55,9.2,0
2019-11-10 03:00:00,0,0,0,0,0,0,0,0,0,1,1.43,9.2,0
2019-11-10 04:00:00,0,0,0,0,0,0,0,0,0,1,2.86,9.2,0
2019-11-10 05:00:00,0,0,0,0,0,0,0,0,0,1,2.88,8.5,0
2019-11-10 06:00:00,0,0,0,0,0,0,0,0,0,2,3.5,7.9,0
2019-11-10 07:00:00,0,0,0,0,0,0,0,0,0,42,4.23,7.4,0
2019-11-10 08:00:00,0,0,0,0,0,0,0,0,0,221,1.76,8.4,0
2019-11-10 09:00:00,0,0,0,0,0,0,0,0,0,372,0.99,11.3,0
2019-11-10 10:00:00,0,0,0,0,0,0,0,0,0,486,1.54,14.6,0
2019-11-10 11:00:00,0,0,0,0,0,0,0,0,0,549,1.88,15,0
2019-11-10 12:00:00,0,0,0,0,0,0,0,0,0,558,2.38,15.9,0
2019-11-10 13:00:00,0,0,0,0,0,0,0,0,0,509,3.56,15.9,0
2019-11-10 14:00:00,0,0,0,0,0,0,0,0,0,335,4.94,14.6,0
2019-11-10 15:00:00,0,0,0,0,0,0,0,0,0,171,3.99,13.7,0
2019-11-10 16:00:00,0,0,0,0,0,0,0,0,0,42,3.16,12.6,0
2019-11-10 17:00:00,0,0,0,0,0,0,0,0,0,2,3.33,12,0
2019-11-10 18:00:00,0,0,0,0,0,0,0,0,0,0,2.9,11.8,0
2019-11-10 19:00:00,0,0,0,0,0,0,0,0,0,0,0.99,11.5,0
2019-11-10 20:00:00,0,0,0,0,0,0,0,0,0,0,0.66,11.2,0
2019-11-10 21:00:00,0,0,0,0,0,0,0,0,0,0,0.55,10.8,0
2019-11-10 22:00:00,0,0,0,0,0,0,0,0,0,0,0.71,10.1,0
2019-11-10 23:00:00,0,0,0,0,0,0,0,0,0,1,0.99,10.2,0
2019-11-11 00:00:00,0,0,0,0,0,0,0,0,0,1,1.11,9.6,0
2019-11-11 01:00:00,0,0,0,0,0,0,0,0,0,1,1.98,9.5,0
2019-11-11 02:00:00,0,0,0,0,0,0,0,0,0,1,2.97,9.1,0
2019-11-11 03:00:00,0,0,0,0,0,0,0,0,0,1,3.38,8.5,0
2019-11-11 04:00:00,0,0,0,0,0,0,0,0,0,1,3.3,8.3,0
2019-11-11 05:00:00,0,0,0,0,0,0,0,0,0,0,2,7.3,0
2019-11-11 06:00:00,0,0,0,0,0,0,0,0,0,2,2.75,6.7,0
2019-11-11 07:00:00,0,0,0,0,0,0,0,0,0,64,4.54,6.9,0
2019-11-11 08:00:00,0,0,0,0,0,0,0,0,0,219,3.89,9.3,0
2019-11-11 09:00:00,0,0,0,0,0,0,0,0,0,366,4.04,14.4,0
2019-11-11 10:00:00,0,0,0,0,0,0,0,0,0,481,3.23,19,0
2019-11-11 11:00:00,0,0,0,0,0,0,0,0,0,537,1.86,22.9,0
